
** Map info dump

Setup Area human_world_solitary_region in FDAT file index 44

Objects 
idx  in_file offset type     
0    5af0    25b2f0 unknown       tile(  3f,  40,  4c)   3f  40  4c   0  20   0   0   4   0   0   0   0   0  f6  22   0  4b  fd  ff  ff  ff  ff  ff  ff
13   5c28    65fc28 scenery       tile(  3f,  40,  41)   3f  40  41   0  b8   0   0   6   0  fc   0   0   0   2   5   0   0   0   0   0   0   0   0   0
14   5c40    65fc40 scenery       tile(  3f,  40,  41)   3f  40  41   0  b9   0  78   f   0   2   0   0   0  fc   5   0   0   0   0   0   0   0   0   0
15   5c58    65fc58 scenery       tile(  3e,  40,  44)   3e  40  44   0  b8   0  18   6   0  fb   0   0   0  fe  2d   0   0   0   0   0   0   0   0   0
16   5c70    65fc70 scenery       tile(  3f,  40,  45)   3f  40  45   0  b9   0   0   a   0  fb   0   0   0  fb  30   0   0   0   0   0   0   0   0   0
17   5c88    65fc88 scenery       tile(  41,  40,  48)   41  40  48   0  b9   0  30   c   0  fb   0   0   0  fb  3c   0   0   0   0   0   0   0   0   0
18   5ca0    65fca0 scenery       tile(  42,  40,  47)   42  40  47   0  b9   0  2c   7   0   4   0   0   0   4  3e   0   0   0   0   0   0   0   0   0
19   5cb8    65fcb8 scenery       tile(  43,  40,  47)   43  40  47   0  b8   0  f0   a   0  fb   0   0   0   2  43   0   0   0   0   0   0   0   0   0
20   5cd0    65fcd0 scenery       tile(  41,  40,  4c)   41  40  4c   0  b8   0  28   a   0   4   0   0   0  fe  4d   0   0   0   0   0   0   0   0   0
21   5ce8    65fce8 scenery       tile(  41,  40,  4c)   41  40  4c   0  b9   0   0   4   0   0   0   0   0   4  4d   0   0   0   0   0   0   0   0   0
22   5d00    65fd00 scenery       tile(  3b,  40,  4d)   3b  40  4d   0  b8   0  c0   8   0  fc   0   0   0  fc  5f   0   0   0   0   0   0   0   0   0
23   5d18    65fd18 scenery       tile(  3a,  40,  4d)   3a  40  4d   0  b9   0   0   2   0   4   0   0   0  fe  64   0   0   0   0   0   0   0   0   0
24   5d30    65fd30 scenery       tile(  39,  40,  4f)   39  40  4f   0  b8   0  b0   9   0   4   0   0   0  fe  67   0   0   0   0   0   0   0   0   0
25   5d48    65fd48 scenery       tile(  3a,  40,  4f)   3a  40  4f   0  b9   0   0   4   0  fc   0   0   0   4  62   0   0   0   0   0   0   0   0   0
26   5d60    65fd60 scenery       tile(  39,  40,  4d)   39  40  4d   0  b9   0  18   c   0  fe   0   0   0   4  65   0   0   0   0   0   0   0   0   0
27   5d78    65fd78 scenery       tile(  3c,  40,  4e)   3c  40  4e   0  b9   0  78   f   0  fc   0   0   0   2  6a   0   0   0   0   0   0   0   0   0
28   5d90    65fd90 scenery       tile(  38,  41,  48)   38  41  48   0  b8   0   8   7   0   4   0   0   0   2  82   0   0   0   0   0   0   0   0   0
29   5da8    65fda8 scenery       tile(  38,  41,  48)   38  41  48   0  b9   0  10   e   0  fe   0   0   0  fe  82   0   0   0   0   0   0   0   0   0
30   5dc0    65fdc0 scenery       tile(  37,  41,  48)   37  41  48   0  b9   0   0   3   0   5   0   0   0  fb  83   0   0   0   0   0   0   0   0   0
31   5dd8    65fdd8 scenery       tile(  35,  41,  46)   35  41  46   0  b9   0  28   a   0  fc   0   0   0   5  8b   0   0   0   0   0   0   0   0   0
32   5df0    65fdf0 scenery       tile(  35,  41,  48)   35  41  48   0  b8   0   0   1   0   4   0   0   0  fe  87   0   0   0   0   0   0   0   0   0
33   5e08    65fe08 scenery       tile(  32,  41,  48)   32  41  48   0  b8   0  10   e   0   4   0   0   0   5  a2   0   0   0   0   0   0   0   0   0
34   5e20    65fe20 scenery       tile(  31,  41,  47)   31  41  47   0  b9   0   0   2   0   5   0   0   0   5  9d   0   0   0   0   0   0   0   0   0
35   5e38    65fe38 scenery       tile(  31,  41,  48)   31  41  48   0  dc   0  84   3  9c  ff  24  fa   0   3  9e   0   e   0   0   0   0   0   0   0
39   5e98    65fe98 gate-0        tile(  3e,  40,  45)   3e  40  45   0  fb   0   0   0   0   0   0   0   0   0  2c   0  40  40   0  7f  40   0  3c   0
40   5eb0    65feb0 gate-1        tile(  3d,  40,  3e)   3d  40  3e   0  fb   0   0   0   0   0   0   0   0   0  1e   0  80  80   1  7f  80   0  3c   0
41   5ec8    65fec8 gate-2        tile(  40,  40,  4b)   40  40  4b   0  fb   0   0   0   0   0   0   0   0   0  51   0  80  80   2  7f  80   0  3c   0
42   5ee0    65fee0 gate-3        tile(  3a,  40,  50)   3a  40  50   0  fb   0   0   0   0   0   0   0   0   0  6e   0  80  80   3  7f  80   0  3c   0
43   5ef8    65fef8 gate-4        tile(  36,  41,  49)   36  41  49   0  fb   0   0   0   0   0   0   0   0   0  91   0  80  80   4  7f  80   0  3c   0
44   5f10    65ff10 gate-5        tile(  3b,  40,  47)   3b  40  47   0  fb   0   0   0   0   0   0  f0   0   0  35   0  80  80   5  7f  80   0  3c   0

Setup Area earth_world_false_pit_cavern in FDAT file index 154

Objects 
idx  in_file offset type     
0    5af0    7f8af0 gate-index    tile(  4a,  40,  49)   4a  40  49   0  fc   0   0   0   0   0   0   0   0   0  d4   1  ff  ff  ff   1   1   f   0   0
1    5b08    7f8b08 exit-door     tile(  4a,  40,  4a)   4a  40  4a   0  fc   0   0   0   0   0   0   0   0   0  d5   1  fe   0  f8   0   0  21   3   0
2    5b20    7f8b20 gate-index    tile(  3d,  40,  35)   3d  40  35   0  fc   0   0   0   0   5   0   0   0   0  b5   0  ff  ff  ff   1   1   f   0   0
3    5b38    7f8b38 exit-door     tile(  3e,  40,  35)   3e  40  35   0  fc   0   0   0   0   5   0   0   0   0  b6   0  f0   5  f7  f6   0  1c   1   0
4    5b50    7f8b50 scenery       tile(  44,  40,  38)   44  40  38   0  45   0   0   c   0   0   0   0   0  f8  3d   0   0   0   0   0   0   0   0   0
5    5b68    7f8b68 unknown       tile(  44,  40,  38)   44  40  38   0  60   0   0   0  a8  fd  40  f1   0  f8  3d   0  64  fe   0   0  ff  ff  ff  ff
6    5b80    7f8b80 unknown       tile(  44,  40,  38)   44  40  38   0  60   0   0   0  58   2  40  f1   0  f8  3d   0  64  fe   0   0  ff  ff  ff  ff
7    5b98    7f8b98 unknown       tile(  44,  40,  38)   44  40  38   0  60   0   0   0   0   0  40  f1  58  fa  3d   0  60  fe   0   0  ff  ff  ff  ff
8    5bb0    7f8bb0 unknown       tile(  44,  40,  38)   44  40  38   0  60   0   0   0   0   0  40  f1  a8  f5  3e   0  5c  fe   0   0  ff  ff  ff  ff
9    5bc8    7f8bc8 unknown       tile(  44,  40,  38)   44  40  38   0  61   0   0   0   0   0  80  ee   0  f8  3d   0  64  fe   0   0  ff  ff  ff  ff
10   5be0    7f8be0 gate-index    tile(  38,  40,  35)   38  40  35   0  fc   0   0   0   0  fb   0   0   0   0  b7   0  ff  ff  ff   1   1   f  ff   0
11   5bf8    7f8bf8 exit-door     tile(  37,  40,  35)   37  40  35   0  fc   0   0   0   0  fb   0   0   0   0  b8   0   0   1   4   a   0  28   1  f8
12   5c10    7f8c10 scenery       tile(  45,  40,  38)   45  40  38   0  9c   0   0   c  80   3   0   0   0  f8  3f   0   0   0   0   0   0   0   0   0
13   5c28    7f8c28 unknown       tile(  42,  42,  41)   42  42  41   0   a   0   0   c   0  fa   0   0   0  f8  b6   1  14  fc   0   0   7  ff  ff  ff
14   5c40    7f8c40 unknown       tile(  35,  42,  3e)   35  42  3e   0   a   0   0   4   0   6   0   0   0  f8  c4   1  14  fc   0   0   8  ff  ff  ff
15   5c58    7f8c58 scenery       tile(  3d,  40,  36)   3d  40  36   0   0   0   0   c   0  fc   0   0   0   0  e4   1   0   0   0   0   0   0   0   0
16   5c70    7f8c70 exit-totem    tile(  37,  40,  36)   37  40  36   0   3   0   0   4   0   4   0   0   0   0  d9   1   6   1  ff   4   0   0   0   1
17   5c88    7f8c88 unknown       tile(  3c,  42,  3c)   3c  42  3c   0  fd   0   0   0   0   0   0   0   0   0  ad   1   f   5   0  f8   0   0   0   1
18   5ca0    7f8ca0 scenery       tile(  3a,  40,  3b)   3a  40  3b   0  d7   0   0   0  88  fe   0   0  78   1  4e   0   0   0   0   0   0   0   0   0
19   5cb8    7f8cb8 exit-totem    tile(  3e,  3f,  36)   3e  3f  36   0   3   0   0   c   0  fc   0  fc   0   0  d7   1  21  ff   0   b   0   0   0   3
20   5cd0    7f8cd0 gate-0        tile(  3b,  40,  34)   3b  40  34   0  fb   0   0   0   0  f8   0   0   0  fe  5c   0  80  80   0  7f  80   0  3c   0
21   5ce8    7f8ce8 gate-1        tile(  3a,  40,  3b)   3a  40  3b   0  fb   0   0   0   0   8   0   0   0   0  4e   0  80  80   1  7f  80   0  3c   0
22   5d00    7f8d00 gate-2        tile(  48,  40,  3f)   48  40  3f   0  fb   0   0   0   0   0   0   0   0   0   9   0  80  80   2  7f  80   0   5   0
23   5d18    7f8d18 gate-3        tile(  44,  40,  3f)   44  40  3f   0  fb   0   0   0   0   0   0   0   0   0   5   0  80  80   3  7f  80   2  1e   0
24   5d30    7f8d30 gate-3        tile(  4a,  40,  46)   4a  40  46   0  fb   0   0   0   0   0   0   0   0   0  b0   0  80  80   3  7f  80   2  1e   0
25   5d48    7f8d48 gate-4        tile(  49,  40,  3f)   49  40  3f   0  fb   0   0   0   0   0   0   0   0   0   a   0  80  80   4  7f  80   2  1e   0
26   5d60    7f8d60 gate-5        tile(  40,  40,  40)   40  40  40   0  fb   0   0   0   0   0   0   0   0   0  ad   1  80  80   5  7f  80   0  3c   0
27   5d78    7f8d78 gate-6        tile(  3c,  40,  45)   3c  40  45   0  fb   0   0   0   0   0   0   0   0   0  bc   0  80  80   6  7f  80   0  3c   0

Setup Area earth_world_stone_cavern in FDAT file index 284

Objects 
idx  in_file offset type     
0    41d0    db49d0 unknown       tile(  28,  42,  37)   28  42  37   0  23   0   0   0   0   8   0   0   0   0  8f   0  20  ff  8f   0  2f   1   1  ff
1    41e8    db49e8 unknown       tile(  2e,  42,  40)   2e  42  40   0  25   0   0   4   0   0   0   0   0   0  75   0  c8  f8  75   0  eb   0   1  ff
2    4200    db4a00 unknown       tile(  38,  42,  4e)   38  42  4e   0  25   0   0   0   0   0   0   0   0   0  41   0  c8  f8  41   0  ea   0   1  ff
3    4218    db4a18 unknown       tile(  2d,  42,  3c)   2d  42  3c   0  24   0   0   4   0   0   0   0   0   0  66   0  41  f8  66   0  e8   0   1  ff
4    4230    db4a30 exit-door     tile(  40,  40,  42)   40  40  42   0  fc   0   0   0   0   0   0   0   0   0   0   0   a   1   9   0   0  1b   0   0
5    4248    db4a48 gate-index    tile(  40,  40,  41)   40  40  41   0  fc   0   0   0   0   0   0   0   0   0  1c   0  ff  ff  ff   1   1  1c  ff   0
6    4260    db4a60 gate-index    tile(  30,  45,  37)   30  45  37   0  fc   0   0   0   0   0   0   0   0   0  b2   0  ff  ff  ff   1   1  1c   0   0
7    4278    db4a78 exit-door     tile(  30,  45,  36)   30  45  36   0  fc   0   0   0   0   0   0   0   0   0  ab   0  fd   0  f5   0   0   f   3   0
8    4290    db4a90 scenery       tile(  26,  42,  44)   26  42  44   0   0   0   0   4   0  fe   0   0   0   0  9e   0   0   0   0   0   0   0   0   0
9    42a8    db4aa8 unknown       tile(  43,  40,  40)   43  40  40   0   2   0   0   c   0   0   0   0   0   0  69   0  2d   0   0   0   0  fe  e8   0
10   42c0    db4ac0 scenery       tile(  3c,  42,  43)   3c  42  43   0  c3   0   0   0   0   0   0   0   0   4  a6   0   0   0   0   0   0   0   0   0
11   42d8    db4ad8 unknown       tile(  39,  42,  41)   39  42  41   0  c4   0   0   c   0   0   0   0   0   0  17   0  14  fc  ff  ff  ff  ff  ff  ff
12   42f0    db4af0 scenery       tile(  38,  42,  3a)   38  42  3a   0  c3   0   0   0   0   0   0   0   0  fc  ec   0   0   0   0   0   0   0   0   0
13   4308    db4b08 unknown       tile(  26,  42,  36)   26  42  36   0  a4   0   0   8   0   0   0   0   0   0  90   0  1e  fc  ff  ff   4  ff  ff  ff
14   4320    db4b20 unknown       tile(  37,  42,  52)   37  42  52   0  a4   0   0   0   0   0   0   0   0   0  37   0  1e  fc  ff  ff   3  ff  ff  ff
15   4338    db4b38 unknown       tile(  2b,  45,  48)   2b  45  48   0  a4   0   0   0   0   0   0   0   0   0  c6   0  1e  fc  ff  ff   5  ff  ff  ff
16   4350    db4b50 unknown       tile(  33,  45,  40)   33  45  40   0  a4   0   0   8   0   0   0   0   0   0  d9   0  1e  fc  ff  ff   6  ff  ff  ff
17   4368    db4b68 scenery       tile(  2e,  42,  51)   2e  42  51   0  13   0   0   1   0   2   0   0   0  fe   0   0   0   0   0   0   0   0   0   0
18   4380    db4b80 scenery       tile(  36,  42,  50)   36  42  50   0  13   0   0   0   0   0   0   0   0   0  38   0   0   0   0   0   0   0   0   0
19   4398    db4b98 scenery       tile(  36,  42,  50)   36  42  50   0  14   0   0   3   0   3   0   0   0   2  38   0   0   0   0   0   0   0   0   0
20   43b0    db4bb0 scenery       tile(  32,  42,  51)   32  42  51   0  14   0   0   0   0  fe   0   0  50  fb  3d   0   0   0   0   0   0   0   0   0
21   43c8    db4bc8 scenery       tile(  3d,  42,  3d)   3d  42  3d   0  14   0   0   2   0   0   0   0   0   0   e   0   0   0   0   0   0   0   0   0
22   43e0    db4be0 scenery       tile(  3d,  42,  3b)   3d  42  3b   0  13   0   0   8   0   0   0   0   0   0   b   0   0   0   0   0   0   0   0   0
23   43f8    db4bf8 scenery       tile(  30,  42,  39)   30  42  39   0  13   0   0   3   0  ff   0   0   0   0  a8   0   0   0   0   0   0   0   0   0
24   4410    db4c10 scenery       tile(  28,  42,  36)   28  42  36   0  13   0   0   5   0  fe   0   0   0  fe  91   0   0   0   0   0   0   0   0   0
25   4428    db4c28 scenery       tile(  28,  42,  36)   28  42  36   0  14   0   0   4   0  fc   0   0   0   4  91   0   0   0   0   0   0   0   0   0
26   4440    db4c40 unknown       tile(  3c,  42,  51)   3c  42  51   0  26   0   0   4   0  fc   0   0   0   0  31   0   0  fc  ff  ff  ff  ff  ff  ff
27   4458    db4c58 scenery       tile(  39,  42,  51)   39  42  51   0  2c   0   0   6  dc   5   0   0   0   0  32   0   0   0   0   0   0   0   0   0
28   4470    db4c70 scenery       tile(  39,  42,  50)   39  42  50   0  2d   0   0   1   0   4   0   0   0   4  2b   0   0   0   0   0   0   0   0   0
29   4488    db4c88 scenery       tile(  32,  42,  51)   32  42  51   0  2d   0   0   0   0   4   0   0  50  fb  3d   0   0   0   0   0   0   0   0   0
30   44a0    db4ca0 scenery       tile(  2f,  42,  46)   2f  42  46   0  14   0   0   0   0   0   0   0   0   0  47   0   0   0   0   0   0   0   0   0
31   44b8    db4cb8 scenery       tile(  2f,  42,  46)   2f  42  46   0  2c   0   0   1   0   4   0   0   0  fc  47   0   0   0   0   0   0   0   0   0
32   44d0    db4cd0 scenery       tile(  2f,  42,  46)   2f  42  46   0  2d   0   0   e   0  ff   0   0  30  f8  47   0   0   0   0   0   0   0   0   0
33   44e8    db4ce8 scenery       tile(  32,  45,  42)   32  45  42   0  2d   0   0   0   0   4   0   0   0   4  d5   0   0   0   0   0   0   0   0   0
34   4500    db4d00 scenery       tile(  32,  45,  42)   32  45  42   0  2d   0   0   2   0   0   0   0   0  fc  d5   0   0   0   0   0   0   0   0   0
35   4518    db4d18 scenery       tile(  26,  42,  37)   26  42  37   0  2c   0   0   2   0   8   0   0   0   0  8d   0   0   0   0   0   0   0   0   0
36   4530    db4d30 scenery       tile(  27,  42,  37)   27  42  37   0  2d   0   0   6   0   0   0   0   0   0  8e   0   0   0   0   0   0   0   0   0
37   4548    db4d48 scenery       tile(  27,  42,  37)   27  42  37   0  2e   0   0   2   0  fc   0   0   0   4  8e   0   0   0   0   0   0   0   0   0
38   4560    db4d60 scenery       tile(  38,  42,  3b)   38  42  3b   0  c4   0   0   0   0   0   0   0   0   0  a7   0   0   0   0   0   0   0   0   0
39   4578    db4d78 scenery       tile(  38,  42,  40)   38  42  40   0  c4   0   0   0   0   0   0   0   0   0  19   0   0   0   0   0   0   0   0   0
40   4590    db4d90 scenery       tile(  3c,  42,  3f)   3c  42  3f   0  c4   0   0   0   0   0   0   0   0   0  13   0   0   0   0   0   0   0   0   0
41   45a8    db4da8 scenery       tile(  37,  42,  45)   37  42  45   0  c4   0   0   0   0   0   0   0   0   0  aa   0   0   0   0   0   0   0   0   0
42   45c0    db4dc0 scenery       tile(  34,  42,  51)   34  42  51   0  c4   0   0   0   0   0   0   0   0   0  74   0   0   0   0   0   0   0   0   0
43   45d8    db4dd8 scenery       tile(  2e,  42,  51)   2e  42  51   0  c3   0   0   4   0  fc   0   0   0   0  ef   0   0   0   0   0   0   0   0   0
44   45f0    db4df0 scenery       tile(  30,  42,  4f)   30  42  4f   0  c4   0   0   0   0   0   0   0   0   0  40   0   0   0   0   0   0   0   0   0
45   4608    db4e08 scenery       tile(  30,  42,  3e)   30  42  3e   0  c3   0   0   8   0   0   0   0   0  fc  60   0   0   0   0   0   0   0   0   0
46   4620    db4e20 scenery       tile(  30,  42,  3e)   30  42  3e   0  2c   0   0   0   0  fe   0   0   0   0  60   0   0   0   0   0   0   0   0   0
47   4638    db4e38 unknown       tile(  30,  42,  3f)   30  42  3f   0  c5   0   0   4   0   0   0   0   0   0  5f   0  14  fc  ff  ff  ff  ff  ff  ff
48   4650    db4e50 scenery       tile(  30,  42,  3f)   30  42  3f   0  c4   0   0   0   0   0   0   0   0   0  5f   0   0   0   0   0   0   0   0   0
49   4668    db4e68 scenery       tile(  33,  42,  3c)   33  42  3c   0  c4   0   0   0   0   0   0   0   0   0  24   0   0   0   0   0   0   0   0   0
50   4680    db4e80 scenery       tile(  2e,  42,  51)   2e  42  51   0  14   0   0   0   0   0   0   0   0   2  ef   0   0   0   0   0   0   0   0   0
51   4698    db4e98 scenery       tile(  2b,  42,  46)   2b  42  46   0  2e   0   0   0   0   2   0   0   0   0  22   1   0   0   0   0   0   0   0   0
52   46b0    db4eb0 unknown       tile(  2b,  42,  45)   2b  42  45   0  c5   0   0   4   0   0   0   0   0   0  21   1  14  fc  ff  ff  ff  ff  ff  ff
53   46c8    db4ec8 scenery       tile(  28,  42,  44)   28  42  44   0  c4   0   0   0   0   0   0   0   0   0  9b   0   0   0   0   0   0   0   0   0
54   46e0    db4ee0 scenery       tile(  2b,  42,  42)   2b  42  42   0  c4   0   0   0   0   0   0   0   0   0  7a   0   0   0   0   0   0   0   0   0
55   46f8    db4ef8 scenery       tile(  2a,  45,  3f)   2a  45  3f   0  c4   0   0   0   0   0   0   0   0   0  b8   0   0   0   0   0   0   0   0   0
56   4710    db4f10 scenery       tile(  29,  42,  40)   29  42  40   0  c4   0   0   0   0   0   0   0   0   0  1f   1   0   0   0   0   0   0   0   0
57   4728    db4f28 scenery       tile(  2b,  42,  3d)   2b  42  3d   0  c4   0   0   0   0   0   0   0   0   0  6d   0   0   0   0   0   0   0   0   0
58   4740    db4f40 scenery       tile(  2c,  42,  3c)   2c  42  3c   0  c4   0   0   0   0   0   0   0   0   0  6a   0   0   0   0   0   0   0   0   0
59   4758    db4f58 scenery       tile(  2b,  42,  3a)   2b  42  3a   0  c3   0   0   0   0   0   0   0   0  fc  6e   0   0   0   0   0   0   0   0   0
60   4770    db4f70 unknown       tile(  2b,  42,  3b)   2b  42  3b   0  c5   0   0   4   0   0   0   0   0   0  6c   0  14  fc  ff  ff  ff  ff  ff  ff
61   4788    db4f88 scenery       tile(  27,  42,  3c)   27  42  3c   0  c4   0   0   0   0   0   0   0   0   0  80   0   0   0   0   0   0   0   0   0
62   47a0    db4fa0 scenery       tile(  30,  42,  39)   30  42  39   0  14   0   0   0   0   1   0   0   0  ff  a8   0   0   0   0   0   0   0   0   0
63   47b8    db4fb8 scenery       tile(  3b,  42,  41)   3b  42  41   0  c4   0   0   0   0   0   0   0   0   0  15   0   0   0   0   0   0   0   0   0
64   47d0    db4fd0 scenery       tile(  3f,  40,  3c)   3f  40  3c   0  c4   0   0   0   0   0   0   0   0   0   4   0   0   0   0   0   0   0   0   0
65   47e8    db4fe8 scenery       tile(  38,  42,  3d)   38  42  3d   0  c4   0   0   0   0   0   0   0   0   0  1e   0   0   0   0   0   0   0   0   0
66   4800    db5000 scenery       tile(  31,  42,  3c)   31  42  3c   0  c4   0   0   0   0   0   0   0   0   0  26   0   0   0   0   0   0   0   0   0
67   4818    db5018 scenery       tile(  2f,  42,  3c)   2f  42  3c   0  c4   0   0   0   0   0   0   0   0   0  62   0   0   0   0   0   0   0   0   0
68   4830    db5030 scenery       tile(  38,  42,  44)   38  42  44   0  c4   0   0   0   0   0   0   0   0   0  28   0   0   0   0   0   0   0   0   0
69   4848    db5048 scenery       tile(  31,  42,  40)   31  42  40   0  c4   0   0   0   0   0   0   0   0   0  5b   0   0   0   0   0   0   0   0   0
70   4860    db5060 scenery       tile(  30,  42,  41)   30  42  41   0  c4   0   0   0   0   0   0   0   0   0  5d   0   0   0   0   0   0   0   0   0
71   4878    db5078 scenery       tile(  31,  42,  51)   31  42  51   0  c4   0   0   0   0   0   0   0   0   0  3e   0   0   0   0   0   0   0   0   0
72   4890    db5090 scenery       tile(  2b,  45,  3c)   2b  45  3c   0  c4   0   0   0   0   0   0   0   0   0  b5   0   0   0   0   0   0   0   0   0
73   48a8    db50a8 scenery       tile(  2a,  45,  3d)   2a  45  3d   0  c4   0   0   0   0   0   0   0   0   0  b6   0   0   0   0   0   0   0   0   0
74   48c0    db50c0 scenery       tile(  2a,  45,  3a)   2a  45  3a   0  c3   0   0   0   0   0   0   0   0  fc   0   0   0   0   0   0   0   0   0   0
75   48d8    db50d8 scenery       tile(  2a,  45,  3a)   2a  45  3a   0  c9   0   0   4   0   0   0   0   0   0  25   1   0   0   0   0   0   0   0   0
76   48f0    db50f0 scenery       tile(  2a,  45,  3b)   2a  45  3b   0  c7   0   0   4   0   0   0   0   0   0  24   1   0   0   0   0   0   0   0   0
77   4908    db5108 scenery       tile(  2a,  45,  3c)   2a  45  3c   0  c7   0   0   4   0   0   0   0   0   0  23   1   0   0   0   0   0   0   0   0
78   4920    db5120 scenery       tile(  2a,  45,  3d)   2a  45  3d   0  c7   0   0   4   0   0   0   0   0   0  b6   0   0   0   0   0   0   0   0   0
79   4938    db5138 scenery       tile(  2a,  45,  3e)   2a  45  3e   0  c7   0   0   4   0   0   0   0   0   0  b7   0   0   0   0   0   0   0   0   0
80   4950    db5150 scenery       tile(  2a,  45,  3f)   2a  45  3f   0  c7   0   0   4   0   0   0   0   0   0  b8   0   0   0   0   0   0   0   0   0
81   4968    db5168 scenery       tile(  2a,  45,  40)   2a  45  40   0  c7   0   0   4   0   0   0   0   0   0  c9   0   0   0   0   0   0   0   0   0
82   4980    db5180 scenery       tile(  2a,  45,  41)   2a  45  41   0  c7   0   0   4   0   0   0   0   0   0  ca   0   0   0   0   0   0   0   0   0
83   4998    db5198 scenery       tile(  2a,  45,  42)   2a  45  42   0  c7   0   0   4   0   0   0   0   0   0  cb   0   0   0   0   0   0   0   0   0
84   49b0    db51b0 scenery       tile(  2a,  45,  43)   2a  45  43   0  c7   0   0   4   0   0   0   0   0   0  b9   0   0   0   0   0   0   0   0   0
85   49c8    db51c8 scenery       tile(  2a,  45,  44)   2a  45  44   0  c7   0   0   4   0   0   0   0   0   0  ba   0   0   0   0   0   0   0   0   0
86   49e0    db51e0 scenery       tile(  2a,  45,  45)   2a  45  45   0  c9   0   0   c   0   0   0   0   0   0  be   0   0   0   0   0   0   0   0   0
87   49f8    db51f8 scenery       tile(  2b,  45,  45)   2b  45  45   0  c3   0   0   4   0   4   0   0   0   0  bf   0   0   0   0   0   0   0   0   0
88   4a10    db5210 scenery       tile(  2b,  45,  44)   2b  45  44   0  c3   0   0   c   0   4   0   0   0   0  bb   0   0   0   0   0   0   0   0   0
89   4a28    db5228 scenery       tile(  2a,  45,  45)   2a  45  45   0  c8   0   0   4   0   0   0   0  24  fa  be   0   0   0   0   0   0   0   0   0
90   4a40    db5240 scenery       tile(  2f,  42,  51)   2f  42  51   0  c8   0   0   0  dc   5   0   0   0   0  ee   0   0   0   0   0   0   0   0   0
91   4a58    db5258 scenery       tile(  30,  42,  51)   30  42  51   0  c7   0   0   0   0   0   0   0   0   0  ed   0   0   0   0   0   0   0   0   0
92   4a70    db5270 scenery       tile(  3c,  42,  3d)   3c  42  3d   0  c9   0   0   4   0   0   0   0   0   0  11   0   0   0   0   0   0   0   0   0
93   4a88    db5288 scenery       tile(  3c,  42,  3e)   3c  42  3e   0  c7   0   0   4   0   0   0   0   0   0  12   0   0   0   0   0   0   0   0   0
94   4aa0    db52a0 scenery       tile(  3c,  42,  3f)   3c  42  3f   0  c7   0   0   4   0   0   0   0   0   0  13   0   0   0   0   0   0   0   0   0
95   4ab8    db52b8 scenery       tile(  3c,  42,  40)   3c  42  40   0  c7   0   0   4   0   0   0   0   0   0  14   0   0   0   0   0   0   0   0   0
96   4ad0    db52d0 scenery       tile(  3c,  42,  41)   3c  42  41   0  c7   0   0   4   0   0   0   0   0   0  a4   0   0   0   0   0   0   0   0   0
97   4ae8    db52e8 scenery       tile(  3c,  42,  42)   3c  42  42   0  c7   0   0   4   0   0   0   0   0   0  a5   0   0   0   0   0   0   0   0   0
98   4b00    db5300 scenery       tile(  3c,  42,  43)   3c  42  43   0  c9   0   0   c   0   0   0   0   0   0  a6   0   0   0   0   0   0   0   0   0
99   4b18    db5318 scenery       tile(  3c,  42,  42)   3c  42  42   0  c8   0   0   4   0   0   0   0  98   8  a6   0   0   0   0   0   0   0   0   0
100  4b30    db5330 scenery       tile(  35,  42,  46)   35  42  46   0  c9   0   0   c   0  f8   0   0   0   0  fd   0   0   0   0   0   0   0   0   0
101  4b48    db5348 scenery       tile(  35,  42,  45)   35  42  45   0  c7   0   0   4   0  f8   0   0   0   0  51   0   0   0   0   0   0   0   0   0
102  4b60    db5360 scenery       tile(  35,  42,  44)   35  42  44   0  c7   0   0   4   0  f8   0   0   0   0  52   0   0   0   0   0   0   0   0   0
103  4b78    db5378 scenery       tile(  35,  42,  43)   35  42  43   0  c7   0   0   4   0  f8   0   0   0   0  53   0   0   0   0   0   0   0   0   0
104  4b90    db5390 scenery       tile(  35,  42,  42)   35  42  42   0  c7   0   0   4   0  f8   0   0   0   0  57   0   0   0   0   0   0   0   0   0
105  4ba8    db53a8 scenery       tile(  35,  42,  41)   35  42  41   0  c7   0   0   4   0  f8   0   0   0   0  58   0   0   0   0   0   0   0   0   0
106  4bc0    db53c0 scenery       tile(  35,  42,  40)   35  42  40   0  c7   0   0   4   0  f8   0   0   0   0  fa   0   0   0   0   0   0   0   0   0
107  4bd8    db53d8 scenery       tile(  35,  42,  3f)   35  42  3f   0  c9   0   0   4   0  f8   0   0   0   0   6   1   0   0   0   0   0   0   0   0
108  4bf0    db53f0 scenery       tile(  36,  42,  3f)   36  42  3f   0  2c   0   0   0   0   0   0   0   0   0   5   1   0   0   0   0   0   0   0   0
109  4c08    db5408 scenery       tile(  36,  42,  3f)   36  42  3f   0  2e   0   0   1   0  fc   0   0   0   2   5   1   0   0   0   0   0   0   0   0
110  4c20    db5420 scenery       tile(  36,  42,  40)   36  42  40   0  c3   0   0   4   0   0   0   0   0   0   4   1   0   0   0   0   0   0   0   0
111  4c38    db5438 scenery       tile(  35,  42,  44)   35  42  44   0  c8   0   0   4   0  f8   0   0  24  fa  f0   0   0   0   0   0   0   0   0   0
112  4c50    db5450 scenery       tile(  31,  42,  51)   31  42  51   0  c7   0   0   0   0   0   0   0   0   0  3e   0   0   0   0   0   0   0   0   0
